id,slug,titulo,destino,departamento,km,duracion,dificultad,superficie,mejor_epoca,moto_recomendada,resumen,tips,gasolina_tip,hospedaje,gastronomia,gps_destino,gps_paradas,imagen_url,wp_link,created_at,updated_at,destino_norm,titulo_norm
90eca225-264d-4c7c-8d37-fb412f2d7cb0,medellin-cali,Medellín – Cali,Cali,Valle del Cauca,440,7-8 horas,Experta,Autopista Simón Bolívar pavimentada,"Dic-Feb, Jun-Ago",Touring / Adventure 250cc+,"440 km hasta la capital de la salsa. La Autopista Simón Bolívar baja del Valle del Aburrá al Valle del Cauca cruzando el Cañón del Cauca. Cali tiene clima perfecto de 24°C todo el año, el mejor estadio de atletismo del continente y la salsa más pura del planeta.",La vía tiene peajes frecuentes. El paso por La Virginia y Cartago es congestionado. En Cali el tráfico en horas pico es caótico. Evitar el tramo Pereira-Cartago de noche. El barrio San Antonio en Cali es ideal para parquear la moto y explorar a pie.,"Múltiples estaciones. 250cc≈$145k, 400cc≈$200k ida.","Hotel Dann Carlton, Casa Republicana, Movich Buró 26, hostales en San Antonio.","Sancocho valluno, cholado, empanadas de pipián, lulada, pandebono, chontaduro con miel y sal.","3.4516,-76.5319","[{'km': 90, 'gps': '5.8726,-75.8925', 'nombre': 'La Pintada'}, {'km': 200, 'gps': '4.8140,-75.6961', 'nombre': 'Pereira'}, {'km': 290, 'gps': '4.4152,-75.6645', 'nombre': 'Cartago'}, {'km': 440, 'gps': '3.4516,-76.5319', 'nombre': 'Cali'}]",,https://ridera.com.co/rutas/medellin-cali/,2026-07-14 02:58:56.954987+00,2026-07-14 02:58:56.954987+00,cali,medellin - cali
91b9b77b-8a66-4b7a-a7de-1f0bf66c84d8,medellin-caceres,Medellín – Cáceres,Cáceres,Antioquia,280,5-5.5 horas,Intermedia,Pavimentada en buen estado,Dic–Mar,Naked / Sport / Adventure 150cc+,Cáceres es un municipio histórico del Bajo Cauca a orillas del río Cauca con una riqueza cultural y natural única. Las ciénagas y el calor definen esta tierra llana y hospitalaria.,Salir madrugada. Llevar ropa ligera y protector solar. El calor en Bajo Cauca puede superar los 38°C. Hidratarse constantemente.,Tanquear en Medellín y en Caucasia. Verificar disponibilidad en Cáceres.,Hospedajes familiares disponibles. Precios accesibles.,"Pescado de río, chicharrón de bagre y limonada de panela.",,,,https://ridera.com.co/rutas/medellin-caceres/,2026-07-22 03:22:20.865109+00,2026-07-22 03:22:20.865109+00,caceres,medellin - caceres
929647b1-04da-4381-8777-463b16e06bb1,medellin-cocorna,Medellín – Cocorná (Valle del Río),Cocorná,Antioquia,100,2 horas,Intermedia,Autopista Medellín-Bogotá + carretera departamental con curvas y bajadas al río.,Todo el año. Clima cálido húmedo.,Cualquier moto. Enduro o trail para explorar ríos.,Cocorná es el paraíso de los ríos del Oriente antioqueño. El río Cocorná y sus afluentes forman playas naturales de agua cristalina. Zona de selva tropical. Puerta de entrada a San Carlos. Pocas rutas en Colombia tienen tantos ríos y cascadas juntos.,Salida por la autopista a Bogotá hasta el desvío a Cocorná. La bajada al río es emocionante. Llevar ropa para meterse al río. El río Cocorná en el puente principal es el punto de encuentro de los moteros.,Gasolineras en autopista y en Cocorná.,Campings y cabañas junto al río.,"Tilapia, sancocho de bagre, mazamorra, jugos naturales.","6.0667,-75.1833","[{'lat': 6.14, 'lon': -75.27, 'nombre': 'Santuario (desvío)'}, {'lat': 6.072, 'lon': -75.188, 'nombre': 'Puente río Cocorná'}]",,https://ridera.com.co/rutas/medellin-cocorna/,2026-07-22 03:17:55.820054+00,2026-07-22 03:17:55.820054+00,cocorna,medellin - cocorna (valle del rio)
94b9fac2-2a5b-45cd-b020-6db979167eec,medellin-anori,Medellín – Anorí,Anorí,Antioquia,200,5-6 horas,Experta,Mixta con tramos destapados exigentes,Dic–Mar,Adventure / Enduro 200cc+ con experiencia,"Anorí es un municipio remoto del Nordeste con páramos, ríos cristalinos y biodiversidad excepcional. Ruta de aventura pura para riders experimentados. Comunidades campesinas que conservan sus tradiciones.","Solo para motos todoterreno o enduro. Salir muy temprano, mínimo 5am. Llevar herramienta, comida y agua para el día. Ir acompañado.",Tanquear en Medellín y de nuevo en Amalfi. En Anorí hay una estación pequeña pero puede estar sin gasolina. Llevar bidón extra.,Posadas campesinas en Anorí. Reservar con anticipación llamando al municipio.,Comida casera campesina. Llevar provisiones propias para el camino.,,,,https://ridera.com.co/rutas/medellin-anori/,2026-07-22 03:21:50.692836+00,2026-07-22 03:21:50.692836+00,anori,medellin - anori
956c866c-0519-4bf0-93d5-805223421f86,medellin-mompox,Medellín – Mompox,Santa Cruz de Mompox,Bolívar,620,"10-11 horas de rodada, 2-3 días recomendado",Experta,"Pavimentada 95%, tramo El Banco–Mompox con sectores destapados",Diciembre a Marzo (temporada seca),Touring / Adventure 300cc+,"Travesía de 620 km al corazón colonial del río Magdalena. Bajas de la montaña antioqueña al calor del Magdalena Medio, cruzas la Ruta del Sol y llegas a Mompox, Patrimonio de la Humanidad. Atardeceres que incendian el río, filigrana en plata, historia de Bolívar.","Llená tanque en El Banco, no hay estaciones hasta Mompox. El tramo final puede estar destapado, evitalo si llovió. Calor intenso desde Puerto Berrío (32-38°C), hidratate cada hora. No rodar de noche por fauna y poca señalización. Tráfico pesado de camiones en la Ruta del Sol.","Llená tanque en El Banco (última estación). 150cc≈$283k, 200cc≈$331k, 300cc≈$397k, 500cc≈$496k ida. Gasolina ≈$16.000/galón.","Bioma Boutique Hotel (Tel 316-625-0669, el mejor de Mompox), Portal de la Marquesa, La Gloria Hotel, La Casa Amarilla. En Semana Santa y Festival de Jazz reservar con meses.","Pescado de río (bocachico, viudo), mote de queso, arroz de lisa, dulces de coco. Restaurantes: El Fuerte San Anselmo (ítalo-austriaco), Ambrosía (caribeña), Santa Coa, Comedor Costeño.","9.2408,-74.4272","[{'km': 42, 'gps': '6.4382,-75.3319', 'nombre': 'Barbosa'}, {'km': 97, 'gps': '6.5423,-75.0876', 'nombre': 'Cisneros'}, {'km': 192, 'gps': '6.4869,-74.4032', 'nombre': 'Puerto Berrío'}, {'km': 332, 'gps': '7.7597,-73.3986', 'nombre': 'San Alberto'}, {'km': 402, 'gps': '8.3096,-73.6224', 'nombre': 'Aguachica'}, {'km': 562, 'gps': '8.9757,-73.9764', 'nombre': 'El Banco'}, {'km': 620, 'gps': '9.2408,-74.4272', 'nombre': 'Mompox'}]",https://ridera.com.co/wp-content/uploads/2026/07/descarga-5-2.jpg,https://ridera.com.co/rutas/medellin-mompox/,2026-07-10 21:08:30.420241+00,2026-07-10 21:08:30.420241+00,santa cruz de mompox,medellin - mompox
978daf4c-ef20-42ff-bee4-273fe56aae69,medellin-envigado,Medellín – Envigado,Envigado,Antioquia,12,20-25 min,Principiante,Pavimentada en excelente estado,Todo el año,Cualquier moto 100cc+,"Envigado es el municipio más seguro y con mejor calidad de vida de Colombia según múltiples rankings. Limita con El Poblado de Medellín. Gastronomía de primer nivel, parque principal hermoso y El Salado como atractivo natural.",Ideal para hacer pausa gastronómica antes de continuar ruta al sur. El Salado tiene sendero y chorros de agua fría.,Estaciones disponibles en toda la ciudad.,Muchas opciones de airbnb y hoteles boutique en El Esmeraldal.,"Los mejores restaurantes del área metropolitana están en Envigado. Corriente, mariscos, steaks y más.",,,,https://ridera.com.co/rutas/medellin-envigado/,2026-07-22 03:23:33.284692+00,2026-07-22 03:23:33.284692+00,envigado,medellin - envigado
97eb7669-86f8-4fd1-a933-eb9c2a10488f,medellin-carolina-principe,Medellín – Carolina del Príncipe,Carolina del Príncipe,Antioquia,120,2.5-3 horas,Intermedia,Pavimentada en buen estado,Todo el año,Naked / Sport / Adventure 150cc+,"Carolina del Príncipe es un municipio colonial del Norte antioqueño con uno de los parques más bonitos de la subregión. Historia minera, arquitectura republicana y un ambiente tranquilo que contrasta con el bullicio de Santa Rosa de Osos.",Ruta muy recomendada para el Norte. Carolina tiene parque muy bonito y el ambiente colonial intacto. Combinar con Angostura o Santa Rosa haciendo loop.,Tanquear en Medellín o Santa Rosa de Osos. Estación disponible en Carolina.,Posadas disponibles en el parque principal.,"Lácteos del Norte: quesillo, yogur y kumis. Bandeja paisa norteña.",,,,https://ridera.com.co/rutas/medellin-carolina-principe/,2026-07-22 03:27:33.258249+00,2026-07-22 03:27:33.258249+00,carolina del principe,medellin - carolina del principe
9c205683-1470-4594-a92a-8de70999fb91,medellin-jardin,Medellín – Jardín,Jardín,Antioquia,138,3-3.5 horas,Intermedia,Pavimentada con curvas pronunciadas en el descenso,"Dic-Feb, Jul-Ago (temporada seca)",Naked / Adventure 150cc+,"La joya del Suroeste antioqueño. 138 km de los cuales los últimos 40 son curvas técnicas bajando entre cafetales y guaduales hasta un pueblo que parece sacado de postal. Jardín tiene teleférico, cascadas, río para nadar y café de finca en cada esquina.","El descenso desde La Pintada a Jardín es de los más técnicos de Antioquia — curvas cerradas, firme a veces mojado. No apresures ese tramo. Guardá combustible desde La Pintada. El cable aéreo al cerro cuesta ≈$15.000 y la vista vale el doble.","Llená en Medellín y recargá en La Pintada. 150cc≈$50k, 200cc≈$62k ida.","Hotel Jardín, Casa Museo La Casa del Fundador, fincas cafeteras por la vía. Reservar con semanas en temporada alta.","Trucha del río San Juan, chicharrón, buñuelos con chocolate, pan de sagú. Café de finca de origen en la plaza.","5.5988,-75.8198","[{'km': 75, 'gps': '5.8726,-75.8925', 'nombre': 'La Pintada'}, {'km': 110, 'gps': '5.6873,-75.8501', 'nombre': 'Andes'}, {'km': 138, 'gps': '5.5988,-75.8198', 'nombre': 'Jardín'}]",,https://ridera.com.co/rutas/medellin-jardin/,2026-07-14 02:55:17.859136+00,2026-07-14 02:55:17.859136+00,jardin,medellin - jardin
9d11e544-be8f-407d-8103-02e721b3e038,medellin-zaragoza-ant,Medellín – Zaragoza,Zaragoza,Antioquia,290,5.5-6 horas,Experta,Pavimentada con tramos difíciles,Dic–Mar,Adventure / Enduro 200cc+ con experiencia,Zaragoza es un municipio histórico del Bajo Cauca fundado en tiempos de la colonia por la minería de oro. Arquitectura colonial bien conservada y un calor tropical intenso. Ruta larga pero con recompensa histórica y cultural.,Ruta de día completo desde muy madrugada. Zaragoza tiene un centro histórico interesante. Calor intenso todo el año. Llevar hidratación extra.,"Tanquear en Medellín, Caucasia y verificar en Zaragoza.",Hoteles básicos disponibles. Ambiente portuario.,"Pescado del río Nechí, arroz con coco y patacones. Comida del Bajo Cauca.",,,,https://ridera.com.co/rutas/medellin-zaragoza-ant/,2026-07-22 03:27:33.258249+00,2026-07-22 03:27:33.258249+00,zaragoza,medellin - zaragoza
9ec6a442-21ab-4b76-96a9-a8b0ad09bf0c,medellin-santa-rosa-cabal-termales,Medellín – Santa Rosa de Cabal (Termales),Santa Rosa de Cabal,Risaralda,255,4-4.5 horas,Principiante,Autopista del Café pavimentada,Todo el año,Cualquier moto 125cc+,"255 km hasta los mejores termales naturales de Colombia. Santa Rosa de Cabal tiene cascadas termales de 42°C cayendo en la selva, rodeadas de helechos y neblina del Eje Cafetero. La combinación de ruta de autopista y termales en la tarde es perfecta para fin de semana largo.","Los termales están a 15 km del pueblo: Termales San Vicente o Termales Santa Rosa (dos opciones, precio ≈$70.000-$120.000). Reservar en línea especialmente en temporada. Los termales abren hasta las 10pm — podés llegar en la tarde, bañarte y dormir allí.","Estaciones en autopista. 125cc≈$83k, 200cc≈$105k ida.",Termales San Vicente (incluye alojamiento en el precio del día). Termales Santa Rosa Hotel. En el pueblo: Hotel Termales.,"Chorizos santarrosanos (famosos en todo Colombia), arepa con chorizo, bandeja paisa, chocolate con queso.","4.8700,-75.6100","[{'km': 90, 'gps': '5.8726,-75.8925', 'nombre': 'La Pintada'}, {'km': 200, 'gps': '4.8140,-75.6961', 'nombre': 'Pereira'}, {'km': 255, 'gps': '4.8700,-75.6100', 'nombre': 'Santa Rosa de Cabal'}]",,https://ridera.com.co/rutas/medellin-santa-rosa-cabal/,2026-07-14 03:01:08.106727+00,2026-07-14 03:01:08.106727+00,santa rosa de cabal,medellin - santa rosa de cabal (termales)
a0667c9e-95d4-4d23-9a6f-b3502c5ac179,medellin-bogota,Medellín – Bogotá,Bogotá,Cundinamarca,430,7-8 horas,Experta,"Autopista pavimentada, frío en Bogotá",Todo el año (frío en Bogotá 6-14°C siempre),Touring / Adventure 250cc+,"430 km de la ruta más recorrida de Colombia. Autopista Medellín-Bogotá: Puerto Berrío, Río Claro, Puerto Boyacá hasta La Dorada, luego sube a Bogotá por Honda o por la Autopista Norte. Cambio extremo de temperatura: calor de 35°C en el Magdalena Medio a 6°C en la Sabana.",No hacer en un solo día sin entrenamiento. Parar cada 2 horas. El tramo Puerto Berrío-La Dorada tiene calor extremo y fauna en la vía de noche — NO rodar oscuro. Llevar ropa de frío para Bogotá. En Bogotá hay pico y placa para motos todos los días de semana. Carretera de doble calzada en su mayoría.,"Múltiples estaciones en la ruta. 250cc≈$140k, 500cc≈$210k ida.",Muchas opciones en Bogotá. En ruta: Hotel en Honda (descanso recomendado a mitad de camino).,"Bandeja paisa en Antioquia, pescado en el Magdalena Medio, ajiaco bogotano en la capital.","4.6097,-74.0817","[{'km': 130, 'gps': '6.4869,-74.4032', 'nombre': 'Puerto Berrío'}, {'km': 162, 'gps': '5.8760,-74.7017', 'nombre': 'Puerto Triunfo'}, {'km': 250, 'gps': '5.2018,-74.7382', 'nombre': 'La Dorada'}, {'km': 300, 'gps': '5.1981,-74.7479', 'nombre': 'Honda'}, {'km': 430, 'gps': '4.6097,-74.0817', 'nombre': 'Bogotá'}]",,https://ridera.com.co/rutas/medellin-bogota/,2026-07-14 02:56:16.898774+00,2026-07-14 02:56:16.898774+00,bogota,medellin - bogota
a1962c9f-9874-45f5-9243-a38ceace48ef,medellin-bello,Medellín – Bello,Bello,Antioquia,12,20-30 min,Principiante,Pavimentada urbana,Todo el año,Cualquier moto 100cc+,"Bello es el segundo municipio más grande del Valle de Aburrá, contiguo a Medellín. Cuna de Marco Fidel Suárez, primer presidente antioqueño. El Cerro Quitasol domina el horizonte y hay senderos de montaña accesibles desde el casco urbano.",Fácil salida desde Medellín. El parque principal y el Cerro Quitasol son los puntos clave. Ideal para calibrar la moto antes de rutas largas.,Abundantes estaciones en toda la ciudad de Bello.,"No se recomienda hacer noche, es zona urbana contigua a Medellín.","Arepas de chócolo, obleas y corriente en los restaurantes del parque.",,,,https://ridera.com.co/rutas/medellin-bello/,2026-07-22 03:23:33.284692+00,2026-07-22 03:23:33.284692+00,bello,medellin - bello
a4a6e974-5d90-446e-9f2c-cc8536c44a7a,medellin-sabaneta,Medellín – Sabaneta,Sabaneta,Antioquia,16,25-30 min,Principiante,Pavimentada en excelente estado,Todo el año,Cualquier moto 100cc+,"Sabaneta es el municipio más pequeño del área metropolitana y uno de los más prósperos. Famosa por la devoción al Señor de los Milagros, el parque Mayorca y la rumba de El Palacio. Buena gastronomía y fácil acceso desde el sur de Medellín.","Punto de paso clave hacia La Pintada, el Suroeste y el Eje Cafetero. Llenar el tanque en Sabaneta antes de subir a las montañas del suroeste.",Múltiples estaciones en la vía Las Palmas y avenida El Poblado.,Varios hoteles y airbnb en la zona comercial.,"Zona de restaurantes de alta calidad. Mariscos, sushi, parrillas y corriente tradicional.",,,,https://ridera.com.co/rutas/medellin-sabaneta/,2026-07-22 03:23:33.284692+00,2026-07-22 03:23:33.284692+00,sabaneta,medellin - sabaneta
a8519f44-9ba1-4158-8d3c-198b85ba5005,medellin-valdivia,Medellín – Valdivia,Valdivia,Antioquia,145,3 horas,Intermedia,Pavimentada en buen estado,Todo el año,Naked / Sport / Adventure 150cc+,Valdivia es el punto de transición del Norte antioqueño hacia las tierras cálidas del Bajo Cauca. La temperatura sube de golpe al bajar el Alto de Ventanas. Ruta espectacular con el cañón del río Cauca abriéndose a la derecha.,"El Alto de Ventanas (km 90 desde Medellín) tiene uno de los mejores miradores de la ruta al norte. Parar obligatorio. Valdivia está a nivel de río, hace mucho calor.",Tanquear en Yarumal. En Valdivia hay estación disponible.,Hotel disponible en el parque principal.,Pescado de río y comida ribereña caliente y abundante.,,,,https://ridera.com.co/rutas/medellin-valdivia/,2026-07-22 03:25:13.326683+00,2026-07-22 03:25:13.326683+00,valdivia,medellin - valdivia
aae62460-7a3d-4c42-994e-38112d4e4d36,medellin-betulia,Medellín – Betulia,Betulia,Antioquia,90,2-2.5 horas,Intermedia,Pavimentada con tramos mixtos,Todo el año,Naked / Sport / Adventure 150cc+,"Betulia es un municipio del Suroeste antioqueño con paisajes de montaña y el cañón del río Cauca de fondo. Pueblo pequeño y tranquilo, perfecto para quien quiere el Suroeste sin tanto turismo como Jericó o Jardín.",Ruta poco transitada. Betulia tiene vista al cañón del Cauca desde varios miradores. Llevar comida ya que las opciones gastronómicas son básicas.,Tanquear en Medellín o Caldas. Verificar disponibilidad en Betulia.,Posadas básicas disponibles.,Comida campesina del Suroeste antioqueño.,,,,https://ridera.com.co/rutas/medellin-betulia/,2026-07-22 03:27:33.258249+00,2026-07-22 03:27:33.258249+00,betulia,medellin - betulia
ac867096-56a2-4c99-a98f-e01e9780e724,medellin-caramanta,Medellín – Caramanta,Caramanta,Antioquia,130,2.5-3 horas,Intermedia,Pavimentada con tramos mixtos,Todo el año,Naked / Sport / Adventure 150cc+,"Caramanta es un municipio del Suroeste antioqueño con mirador espectacular sobre el cañón del río Cauca. Pueblo pequeño, tranquilo y auténtico, casi sin turismo masivo. Para quien quiere perderse de verdad en el Suroeste.","Ruta poco transitada por turistas, ideal para quien busca autenticidad. El mirador de Caramanta es uno de los mejores del Suroeste. Llevar comida ya que los restaurantes son básicos.",Tanquear en Medellín. En La Pintada o Venecia verificar antes de subir a Caramanta.,Posadas familiares muy básicas. Llevar todo lo necesario.,Comida casera campesina. Muy auténtica y económica.,,,,https://ridera.com.co/rutas/medellin-caramanta/,2026-07-22 03:24:09.488994+00,2026-07-22 03:24:09.488994+00,caramanta,medellin - caramanta
b012ce92-f4b0-4527-969c-0a5ca5fd1326,medellin-puerto-berrio,Medellín – Puerto Berrío,Puerto Berrío,Antioquia,190,3.5-4 horas,Fácil,Pavimentada en excelente estado,Todo el año (evitar lluvias fuertes),Cualquier moto 100cc+,"Puerto Berrío es el municipio clave del Magdalena Medio antioqueño sobre el río Magdalena. Ruta de bajada espectacular desde la montaña paisa al calor ribereño. Barcos sobre el Magdalena, pescado fresco y atardeceres sobre el río grande.",Ruta pavimentada y bien señalizada. Llevar ropa ligera para el calor. Llegar antes del mediodía para aprovechar el río. La vuelta puede hacerse el mismo día.,Tanquear en Medellín. En La Dorada y Puerto Berrío hay estaciones. Fácil abastecimiento.,Hotel El Mesón del Río y varios hoteles sobre la avenida principal. Ambiente portuario.,"Bagre frito, bocachico asado y arroz con coco. Los restaurantes sobre el Magdalena son imperdibles.",,,,https://ridera.com.co/rutas/medellin-puerto-berrio/,2026-07-22 03:22:20.865109+00,2026-07-22 03:22:20.865109+00,puerto berrio,medellin - puerto berrio
b3a63dc2-3cdf-41a3-b44c-f0b384dce5a5,medellin-ituango-norte,Medellín – Ituango (Hidroituango),Ituango,Antioquia,220,4 – 5 horas,Experta,"Autopista Norte pavimentada hasta Yarumal, luego carretera departamental sinuosa y exigente.",Temporada seca obligatorio. Zona de neblina y deslizamientos en invierno.,Moto de mediano/alto cilindraje. Trail o adventure recomendada.,"Ituango es el municipio donde está la central hidroeléctrica Hidroituango, la más grande de Colombia. Ruta épica por el Norte profundo antioqueño. Paisajes de montaña salvajes. Ruta para moteros experimentados.",Subir hasta Yarumal y continuar hacia el Norte por Valdivia e Ituango. La vía es exigente con curvas cerradas. Llevar combustible extra. No salir después de las 2pm. Recomendado en grupo de mínimo dos motos.,"Llenar tanque en Medellín, Yarumal y Valdivia. En Ituango hay estación.",Hoteles básicos en Ituango. Mejor planear regreso el mismo día si la moto es potente.,"Sancocho, frijoles, mazamorra, carne asada.","7.1667,-75.7667","[{'lat': 7.001, 'lon': -75.529, 'nombre': 'Yarumal (gasolina y descanso)'}, {'lat': 7.189, 'lon': -75.434, 'nombre': 'Valdivia (gasolina)'}]",,https://ridera.com.co/rutas/medellin-ituango-norte/,2026-07-22 03:17:08.201261+00,2026-07-22 03:17:08.201261+00,ituango,medellin - ituango (hidroituango)
b63cfb72-d3a1-4e4b-8ad9-e57a209934b7,medellin-manizales,Medellín – Manizales,Manizales,Caldas,200,3.5-4 horas,Intermedia,"Autopista pavimentada, curvas en la subida","Dic-Feb, Jun-Ago",Naked / Touring 200cc+,"200 km hasta la ciudad universitaria del Eje Cafetero. La autopista del Café conecta Medellín con el corazón cafetero. Manizales tiene el Cable Aéreo, el Nevado del Ruiz a 60 km, la mejor arquitectura republicana y el festival de jazz más antiguo de Colombia.","La subida a Manizales desde La Felisa tiene curvas técnicas con vista al Cañón del Cauca. Nevado del Ruiz a 5.321m: llevá capas, guantes térmicos y revisá el estado del parque (actividad volcánica activa). En Manizales hace frío: 14-18°C.","Estaciones en autopista. 200cc≈$65k, 300cc≈$85k ida.","Hotel Termales del Ruiz, Hotel Estelar Milla de Oro, Nevado Hostel. Muchas opciones en el centro.","Bandeja paisa, sancocho de pata, buñuelos con chocolate, tamales caldenses, café de finca de origen.","5.0703,-75.5140","[{'km': 90, 'gps': '5.8726,-75.8925', 'nombre': 'La Pintada'}, {'km': 145, 'gps': '5.5032,-75.6769', 'nombre': 'La Felisa'}, {'km': 200, 'gps': '5.0703,-75.5140', 'nombre': 'Manizales'}]",,https://ridera.com.co/rutas/medellin-manizales/,2026-07-14 02:58:56.954987+00,2026-07-14 02:58:56.954987+00,manizales,medellin - manizales
b9e5ba60-21cd-4737-9f39-8bf1d36c2a02,medellin-sabanalarga,Medellín – Sabanalarga,Sabanalarga,Antioquia,120,2.5-3 horas,Intermedia,Mixta con tramos destapados,"Dic–Mar, Jul–Ago",Naked / Sport / Adventure 150cc+,Sabanalarga es un municipio del Occidente antioqueño sobre el embalse de Hidroituango en construcción. La zona ha cambiado significativamente con el proyecto hidroeléctrico. Paisajes de cañón y río transformados por la obra.,"Verificar estado de vías antes de salir, la zona tiene cambios frecuentes por las obras de Hidroituango. Llevar herramienta para motos en tramos destapados.",Tanquear en Santa Fe de Antioquia. Verificar disponibilidad en Sabanalarga.,Posadas básicas disponibles.,Comida campesina tradicional del Occidente.,,,,https://ridera.com.co/rutas/medellin-sabanalarga/,2026-07-22 03:26:49.272997+00,2026-07-22 03:26:49.272997+00,sabanalarga,medellin - sabanalarga
bb9088eb-3de8-4375-9be9-2d34864bacf9,medellin-valparaiso,Medellín – Valparaíso,Valparaíso,Antioquia,145,3-3.5 horas,Intermedia,Pavimentada en buen estado,Todo el año,Naked / Sport / Adventure 150cc+,"Valparaíso es un municipio del Suroeste con fincas cafeteras y paisajes de montaña verde. Cercano a Jericó y Ciudad Bolívar, forma parte del triángulo cafetero suroestino. Ambiente rural tranquilo y gente muy hospitalaria.",Se puede combinar con visita a Jericó o Ciudad Bolívar haciendo loop corto de un día. Excelente para quienes aman el café y las fincas.,Tanquear en Medellín y en Ciudad Bolívar o Jericó según la ruta.,Posadas cafeteras disponibles. Experiencias de café en algunas fincas.,"Café de origen, trucha, bandeja paisa y arepas de maíz pelado.",,,,https://ridera.com.co/rutas/medellin-valparaiso/,2026-07-22 03:24:09.488994+00,2026-07-22 03:24:09.488994+00,valparaiso,medellin - valparaiso
bd135522-520e-424f-8572-e74489c5aecf,medellin-yolombo,Medellín – Yolombó,Yolombó,Antioquia,155,3-3.5 horas,Fácil,Pavimentada en buen estado,Todo el año,Cualquier moto 100cc+,"Yolombó conserva su centro histórico colonial intacto y es la puerta de entrada al Nordeste antioqueño. Pueblo tranquilo, gente amable e iglesia patrimonial. Ideal para primer viaje al Nordeste.",Ruta completamente pavimentada y accesible para todos los niveles. Yolombó tiene todo lo necesario. Perfecto para día o fin de semana.,Tanquear en Medellín. En Donmatías y Yolombó hay estaciones.,Varios hoteles en el parque principal. Precios muy accesibles.,Hornado y chicharrón en el mercado local. La limonada de panela es infaltable.,,,,https://ridera.com.co/rutas/medellin-yolombo/,2026-07-22 03:21:50.692836+00,2026-07-22 03:21:50.692836+00,yolombo,medellin - yolombo
bd7a4fd7-389a-4715-8e38-0f62fe6c93c8,medellin-villa-de-leyva,Ruta en Moto Medellín – Villa de Leyva,Villa de Leyva,Boyacá,410,8h 30min – 9h,Experta,"Pavimentada en su mayoría, tramo angosto de un carril entre Cimitarra y Landázuri con obras",Diciembre a marzo (temporada seca); evitar abril-mayo y octubre-noviembre por derrumbes,"Touring, adventure o naked de 250cc en adelante con buen frenado","Sales del calor del Magdalena Medio, subes la cordillera por Santander con curvas cerradas y poco tráfico, y terminas en un pueblo detenido en el siglo XVI: calles empedradas, casas blancas y la plaza más grande de Colombia. 410 km de contrastes de clima y paisaje.","Tramo Cimitarra-Landázuri de un solo carril con curvas ciegas: reduce velocidad y usa luces. Cambio brusco de clima: de 30°C a menos de 15°C en pocas horas, lleva capas y cortavientos. Cobertura celular intermitente en montaña: descarga mapas offline. Calles de Villa de Leyva son empedradas, maneja despacio especialmente si llovió.","Buena cobertura en Medellín, Barbosa, Puerto Berrío, Cimitarra y Chiquinquirá. Escasa entre Cimitarra y Landázuri: llena tanque en Cimitarra antes del tramo de montaña.","Hotel Plaza Mayor (frente a la plaza), Hotel Casa Terra (boutique, 350m de la plaza), Casa Provenzal (B&B colonial), Hotel Campanario de la Villa (familiar, admite mascotas), Hospedería Duruelo (gama alta, antiguo convento), Renacer Hostal (económico). Alternativa: pernoctar en Puerto Berrío o Cimitarra para partir el viaje.","Puerto Berrío: pescado de río (bocachico, capaz) frito o en sancocho. Vélez: bocadillo veleño (dulce de guayaba). Villa de Leyva: changua, cocido boyacense, cordero al horno, cochinillo, piquete y queso paipa. Oferta gastronómica concentrada alrededor de la Plaza Mayor.","{""lat"": 5.6333, ""lng"": -73.5250}","[{'lat': 6.4881, 'lng': -74.4041, 'nombre': 'Puerto Berrío'}, {'lat': 6.3167, 'lng': -73.95, 'nombre': 'Cimitarra'}, {'lat': 6.2189, 'lng': -73.81, 'nombre': 'Landázuri'}, {'lat': 6.01, 'lng': -73.67, 'nombre': 'Vélez'}, {'lat': 5.6197, 'lng': -73.8189, 'nombre': 'Chiquinquirá'}]",https://ridera.com.co/wp-content/uploads/2026/07/villa-de-leyva-hero.jpg,https://ridera.com.co/ruta-medellin-villa-de-leyva/,2026-07-10 21:54:54.442013+00,2026-07-10 21:54:54.442013+00,villa de leyva,ruta en moto medellin - villa de leyva
bfd9eeca-2e7a-4b3f-96ef-041f0502801b,medellin-abejorral,Medellín – Abejorral,Abejorral,Antioquia,135,2.5-3 horas,Intermedia,Pavimentada en buen estado,Todo el año,Naked / Sport / Adventure 150cc+,"Abejorral es el municipio del Oriente antioqueño en el límite con Caldas. Tierra de páramos, lagunas y arquitectura republicana. Aquí nació el escritor Tomás Carrasquilla. El paisaje entre Sonsón y Abejorral por el Páramo de Sonsón es espectacular.",Llevar ropa de abrigo para el páramo. La temperatura puede bajar a 8°C. Ruta muy bonita que se puede combinar con Sonsón haciendo loop.,Tanquear en Medellín. Hay estación en Sonsón y en Abejorral.,Posadas y hospedajes en el parque principal.,"Changua, caldo de papas y cocido de frijoles. Comida de páramo, contundente y caliente.",,,,https://ridera.com.co/rutas/medellin-abejorral/,2026-07-22 03:24:46.238304+00,2026-07-22 03:24:46.238304+00,abejorral,medellin - abejorral
